"APPT_END_DATE","Count"
"2015-01-07 23:59:00",1126
"2013-06-18 23:59:00",1126
"2016-05-09 23:59:00",1125
"2010-01-07 23:59:00",1125
"2009-11-02 23:59:00",1122
"2013-04-15 23:59:00",1120
"2015-09-28 23:59:00",1114
"2015-04-13 23:59:00",1114
"2014-07-18 23:59:00",1113
"2009-12-20 23:59:00",1113
"2014-02-21 23:59:00",1111
"2015-09-22 23:59:00",1110
"2014-07-08 23:59:00",1110
"2013-04-12 23:59:00",1109
"2015-08-03 23:59:00",1106
"2015-07-10 23:59:00",1104
"2010-10-20 23:59:00",1103
"2016-08-18 23:59:00",1101
"2012-04-16 23:59:00",1095
"2009-11-23 23:59:00",1095
"2012-02-01 23:59:00",1092
"2016-03-07 23:59:00",1091
"2014-04-14 23:59:00",1090
"2011-06-13 23:59:00",1089
"2011-01-05 23:59:00",1088
"2013-06-14 23:59:00",1085
"2014-03-07 23:59:00",1079
"2013-05-21 23:59:00",1079
"2015-07-27 23:59:00",1076
"2015-04-27 23:59:00",1074
"2016-07-18 23:59:00",1070
"2013-07-09 23:59:00",1068
"2014-10-24 17:30:00",1066
"2014-01-07 23:59:00",1064
"2013-05-07 23:59:00",1064
"2014-04-09 23:59:00",1063
"2013-05-09 23:59:00",1063
"2012-03-05 23:59:00",1063
"2013-04-19 23:59:00",1062
"2016-03-11 23:59:00",1060
"2010-02-10 23:59:00",1060
"2013-07-11 23:59:00",1057
"2015-05-31 23:59:00",1054
"2012-07-16 23:59:00",1054
"2013-01-31 23:59:00",1053
"2014-07-28 23:59:00",1049
"2013-06-26 23:59:00",1041
"2011-07-25 23:59:00",1041
"2016-09-25 23:59:00",1039
"2013-04-01 23:59:00",1039
"2012-04-23 23:59:00",1038
"2014-04-16 23:59:00",1037
"2014-06-16 23:59:00",1036
"2015-02-17 23:59:00",1034
"2014-06-23 23:59:00",1034
"2013-06-06 23:59:00",1029
"2013-06-04 23:59:00",1028
"2015-01-13 23:59:00",1027
"2013-07-15 23:59:00",1027
"2015-09-14 23:59:00",1020
"2012-06-18 23:59:00",1018
"2015-01-16 23:59:00",1015
"2014-06-22 23:59:00",1012
"2013-05-31 23:59:00",1012
"2015-10-23 20:00:00",1011
"2013-04-10 23:59:00",1008
"2014-02-20 23:59:00",1005
"2013-09-26 23:59:00",1004
"2012-05-07 23:59:00",1003
"2015-06-29 23:59:00",1001
"2015-05-04 23:59:00",1001
"2015-11-23 23:59:00",1000
"2016-08-16 23:59:00",997
"2015-08-26 23:59:00",995
"2014-04-28 23:59:00",993
"2014-04-07 23:59:00",992
"2016-02-08 23:59:00",990
"2015-02-02 23:59:00",989
"2016-02-01 23:59:00",988
"2015-08-28 23:59:00",982
"2013-11-07 23:59:00",982
"2013-12-08 23:59:00",974
"2014-08-12 23:59:00",968
"2013-05-10 23:59:00",963
"2016-04-18 23:59:00",961
"2013-06-10 23:59:00",960
"2015-08-27 23:59:00",958
"2014-11-17 23:59:00",954
"2015-11-16 23:59:00",953
"2014-02-19 23:59:00",952
"2012-11-27 23:59:00",949
"2014-12-07 23:59:00",948
"2012-06-04 23:59:00",948
"2013-09-12 23:59:00",943
"2015-12-06 23:59:00",941
"2013-04-05 23:59:00",937
"2010-06-21 23:59:00",937
"2013-09-20 23:59:00",936
"2012-12-02 23:59:00",935
"2013-04-30 23:59:00",930
"2012-06-03 23:59:00",930
"2012-05-14 23:59:00",930
"2013-05-08 23:59:00",928
"2013-01-21 23:59:00",927
"2013-04-04 23:59:00",926
"2011-07-11 23:59:00",926
"2011-02-28 23:59:00",924
"2016-02-21 23:59:00",923
"2013-07-24 23:59:00",923
"2015-11-02 23:59:00",920
"2013-09-25 23:59:00",918
"2011-01-13 23:59:00",918
"2011-12-04 23:59:00",916
"2016-05-23 23:59:00",908
"2015-08-20 23:59:00",908
"2014-11-24 23:59:00",907
"2014-01-30 23:59:00",907
"2013-03-04 23:59:00",902
"2010-12-05 23:59:00",901
"2013-10-25 19:00:00",899
"2012-01-11 23:59:00",898
"2011-01-18 23:59:00",898
"2011-09-12 23:59:00",895
"2010-10-04 23:59:00",895
"2015-03-16 23:59:00",893
"2009-12-06 23:59:00",889
"2013-05-28 23:59:00",888
"2010-09-27 23:59:00",888
"2012-10-01 23:59:00",887
"2012-06-25 23:59:00",885
"2010-05-03 23:59:00",881
"2011-07-18 23:59:00",880
"2014-10-27 23:59:00",879
"2011-06-05 23:59:00",879
"2013-08-20 23:59:00",878
"2013-11-04 23:59:00",877
"2010-05-10 23:59:00",876
"2013-09-23 23:59:00",875
"2010-04-19 23:59:00",875
"2014-02-23 23:59:00",872
"2014-09-04 23:59:00",870
"2010-06-06 23:59:00",869
"2011-04-18 23:59:00",868
"2016-01-11 23:59:00",866
"2013-07-26 23:59:00",866
"2016-08-19 23:59:00",864
"2013-02-11 23:59:00",864
"2013-08-08 23:59:00",863
"2013-02-25 23:59:00",863
"2011-11-21 23:59:00",861
"2013-09-27 23:59:00",860
"2013-09-09 23:59:00",859
"2013-10-25 23:59:00",858
"2014-01-22 23:59:00",857
"2015-02-09 23:59:00",856
"2013-10-24 23:59:00",856
"2013-03-11 23:59:00",856
"2013-10-23 23:59:00",855
"2014-10-20 23:59:00",854
"2015-03-30 23:59:00",852
"2014-03-03 23:59:00",845
"2010-11-15 23:59:00",845
"2012-02-27 23:59:00",844
"2015-08-19 23:59:00",841
"2014-12-01 23:59:00",841
"2013-06-21 23:59:00",841
"2013-05-03 23:59:00",840
"2014-09-08 23:59:00",839
"2013-05-15 23:59:00",839
"2015-07-21 23:59:00",837
"2012-09-10 23:59:00",835
"2012-08-06 23:59:00",834
"2015-03-02 23:59:00",832
"2014-09-29 23:59:00",832
"2013-07-12 23:59:00",832
"2015-11-09 23:59:00",831
"2013-12-15 23:59:00",830
"2013-06-24 23:59:00",827
"2011-06-27 23:59:00",826
"2014-05-19 23:59:00",824
"2011-10-16 23:59:00",824
"2010-10-25 23:59:00",824
"2013-08-29 23:59:00",814
"2011-01-31 23:59:00",811
"2016-05-02 23:59:00",810
"2010-12-12 23:59:00",808
"2010-10-18 23:59:00",807
"2010-06-28 23:59:00",807
"2016-07-25 23:59:00",806
"2010-08-09 23:59:00",803
"2013-09-24 23:59:00",802
"2011-11-28 23:59:00",800
"2013-10-09 23:59:00",796
"2013-09-13 23:59:00",796
"2013-05-01 23:59:00",796
"2014-01-29 23:59:00",794
"2015-08-18 23:59:00",792
"2013-06-12 23:59:00",790
"2011-01-24 23:59:00",789
"2016-03-27 23:59:00",787
"2016-08-29 23:59:00",785
"2012-11-19 23:59:00",785
"2013-07-16 23:59:00",782
"2013-10-28 23:59:00",780
"2013-06-19 23:59:00",777
"2012-01-23 23:59:00",777
"2011-11-29 23:59:00",771
"2013-04-26 23:59:00",770
"2013-06-20 23:59:00",769
"2012-11-26 23:59:00",768
"2013-07-22 23:59:00",766
"2013-05-23 23:59:00",766
"2011-01-27 23:59:00",763
"2016-04-17 23:59:00",762
"2010-03-01 23:59:00",762
"2013-09-10 23:59:00",761
"2010-04-05 23:59:00",761
"2012-02-06 23:59:00",759
"2010-01-11 23:59:00",759
"2013-10-30 23:59:00",755
"2012-10-19 23:59:00",754
"2009-09-21 23:59:00",754
"2015-04-26 23:59:00",753
"2014-02-06 23:59:00",752
"2013-05-06 23:59:00",752
"2010-01-25 23:59:00",752
"2014-10-18 23:59:00",751
"2011-02-02 23:59:00",751
"2013-11-01 23:59:00",750
"2012-07-23 23:59:00",750
"2013-10-29 23:59:00",749
"2011-02-27 23:59:00",749
"2012-02-13 23:59:00",747
"2015-11-30 23:59:00",745
"2012-09-11 23:59:00",745
"2014-10-06 23:59:00",742
"2013-01-28 23:59:00",742
"2015-02-22 23:59:00",741
"2012-09-24 23:59:00",740
"2012-10-13 23:59:00",738
"2013-06-28 23:59:00",735
"2011-09-19 23:59:00",735
"2014-07-07 23:59:00",733
"2015-10-17 23:59:00",731
"2015-08-12 23:59:00",731
"2014-04-27 23:59:00",730
"2014-11-05 23:59:00",728
"2009-12-13 23:59:00",721
"2012-04-21 23:59:00",720
"2013-03-25 23:59:00",719
"2012-04-08 23:59:00",718
"2013-05-02 23:59:00",717
"2014-02-10 23:59:00",716
"2013-01-14 23:59:00",715
"2011-06-20 23:59:00",715
"2013-03-27 23:59:00",711
"2012-03-12 23:59:00",710
"2010-02-21 23:59:00",710
"2012-11-11 23:59:00",709
"2010-11-30 23:59:00",709
"2015-10-18 23:59:00",708
"2014-01-13 23:59:00",707
"2012-03-26 23:59:00",707
"2010-06-14 23:59:00",707
"2014-12-14 00:00:00",704
"2013-05-20 23:59:00",703
"2013-08-21 23:59:00",702
"2013-06-27 23:59:00",702
"2012-04-01 23:59:00",698
"2013-06-07 23:59:00",696
"2012-03-19 23:59:00",693
"2010-02-22 23:59:00",690
"2009-11-30 23:59:00",690
"2015-08-13 23:59:00",686
"2013-06-17 23:59:00",686
"2016-01-26 23:59:00",685
"2009-10-05 23:59:00",684
"2013-05-29 23:59:00",683
"2015-04-25 23:59:00",680
"2013-08-09 23:59:00",677
"2011-10-03 23:59:00",675
"2015-08-11 23:59:00",674
"2013-05-30 23:59:00",674
"2013-11-18 23:59:00",672
"2014-04-26 23:59:00",670
"2013-05-14 23:59:00",670
"2015-01-26 23:59:00",667
"2013-08-07 23:59:00",666
"2015-04-05 23:59:00",662
"2016-04-10 23:59:00",659
"2016-04-03 23:59:00",658
"2015-03-22 23:59:00",657
"2009-11-09 23:59:00",657
"2012-03-25 23:59:00",653
"2011-05-09 23:59:00",651
"2016-03-20 23:59:00",650
"2014-10-19 23:59:00",650
"2013-12-02 23:59:00",649
"2016-06-12 23:59:00",648
"2014-05-04 23:59:00",645
"2013-10-22 23:59:00",644
"2016-02-20 23:59:00",643
"2015-06-08 23:59:00",643
"2014-08-21 23:59:00",643
"2013-10-21 23:59:00",642
"2014-03-24 23:59:00",640
"2014-02-03 23:59:00",640
"2015-09-24 23:59:00",639
"2009-10-19 23:59:00",639
"2015-04-12 23:59:00",637
"2015-03-29 23:59:00",636
"2011-03-28 23:59:00",636
"2015-12-13 00:00:00",635
"2012-04-02 23:59:00",635
"2013-08-15 23:59:00",633
"2012-01-09 23:59:00",633
"2015-07-19 23:59:00",630
"2013-07-08 23:59:00",630
"2013-04-03 23:59:00",629
"2014-02-05 23:59:00",628
"2012-04-29 23:59:00",627
"2010-10-31 23:59:00",627
"2016-06-19 23:59:00",626
"2014-04-06 23:59:00",625
"2015-08-02 23:59:00",624
"2012-05-06 23:59:00",622
"2010-11-08 23:59:00",622
"2015-06-14 23:59:00",619
"2016-04-16 23:59:00",618
"2016-03-13 23:59:00",616
"2012-05-21 23:59:00",615
"2010-06-07 23:59:00",615
"2016-05-01 23:59:00",614
"2013-08-05 23:59:00",614
"2010-09-20 23:59:00",614
"2014-02-13 23:59:00",612
"2016-08-08 23:59:00",608
"2014-01-12 23:59:00",608
"2013-01-07 23:59:00",608
"2012-10-14 23:59:00",607
"2016-04-24 23:59:00",606
"2015-06-28 23:59:00",605
"2013-08-06 23:59:00",605
"2013-07-17 23:59:00",605
"2014-03-30 23:59:00",604
"2013-09-11 23:59:00",601
"2016-07-24 23:59:00",598
"2015-08-14 23:59:00",598
"2015-04-19 23:59:00",598
"2016-03-21 23:59:00",597
"2016-07-03 23:59:00",596
"2016-07-11 23:59:00",594
"2014-06-02 23:59:00",594
"2011-10-31 23:59:00",594
"2011-01-26 23:59:00",594
"2013-09-06 23:59:00",593
"2015-12-13 23:59:00",591
"2015-07-26 23:59:00",591
"2010-11-22 23:59:00",591
"2015-03-01 23:59:00",590
"2014-08-25 23:59:00",590
"2014-08-03 23:59:00",588
"2011-02-09 23:59:00",588
"2012-04-15 23:59:00",587
"2011-04-04 23:59:00",587
"2016-07-31 23:59:00",585
"2015-07-12 23:59:00",585
"2013-05-17 23:59:00",585
"2011-12-11 23:59:00",584
"2016-05-15 23:59:00",583
"2015-08-21 23:59:00",583
"2014-11-09 23:59:00",582
"2014-04-13 23:59:00",582
"2016-05-08 23:59:00",581
"2015-06-21 23:59:00",581
"2013-05-13 23:59:00",581
"2013-02-24 23:59:00",581
"2014-05-18 23:59:00",579
"2013-07-01 23:59:00",579
"2015-03-08 23:59:00",578
"2012-04-22 23:59:00",578
"2012-07-01 23:59:00",576
"2011-12-11 00:00:00",576
"2013-07-02 23:59:00",575
"2016-09-11 23:59:00",574
"2012-07-29 23:59:00",571
"2012-02-26 23:59:00",571
"2015-09-20 23:59:00",570
"2012-07-15 23:59:00",567
"2014-01-08 23:59:00",566
"2012-09-30 23:59:00",566
"2014-08-04 23:59:00",564
"2016-05-29 23:59:00",563
"2015-10-25 23:59:00",563
"2011-01-12 23:59:00",563
"2012-10-28 23:59:00",562
"2012-08-05 23:59:00",562
"2016-09-18 23:59:00",561
"2014-10-12 23:59:00",561
"2016-08-22 23:59:00",559
"2015-07-06 23:59:00",558
"2014-04-20 23:59:00",558
"2011-11-14 23:59:00",558
"2009-09-16 23:59:00",557
"2012-06-10 23:59:00",556
"2015-11-22 23:59:00",555
"2015-07-05 23:59:00",553
"2013-02-17 23:59:00",553
"2010-03-29 23:59:00",553
"2016-08-21 23:59:00",552
"2012-02-19 23:59:00",552
"2010-01-31 23:59:00",552
"2016-05-22 23:59:00",551
"2015-05-17 23:59:00",551
"2015-03-15 23:59:00",551
"2011-11-07 23:59:00",551
"2016-07-17 23:59:00",550
"2015-08-10 23:59:00",550
"2015-05-10 23:59:00",550
"2013-11-08 23:59:00",550
"2013-09-04 23:59:00",550
"2012-05-27 23:59:00",550
"2012-03-04 23:59:00",550
"2012-03-18 23:59:00",549
"2015-10-11 23:59:00",548
"2013-04-08 23:59:00",548
"2016-08-28 23:59:00",547
"2015-12-12 00:00:00",547
"2011-04-11 23:59:00",547
"2016-03-06 23:59:00",546
"2014-07-13 23:59:00",546
"2016-01-17 23:59:00",545
"2014-06-01 23:59:00",544
"2012-07-08 23:59:00",544
"2015-02-15 23:59:00",542
"2011-06-06 23:59:00",542
"2012-10-21 23:59:00",541
"2015-08-09 23:59:00",539
"2014-07-06 23:59:00",539
"2012-03-11 23:59:00",539
"2009-11-11 23:59:00",539
"2016-07-10 23:59:00",538
"2013-11-24 23:59:00",538
"2013-11-25 23:59:00",537
"2010-10-17 23:59:00",535
"2010-08-02 23:59:00",535
"2016-01-25 23:59:00",534
"2014-03-16 23:59:00",533
"2014-01-21 23:59:00",532
"2011-04-09 23:59:00",532
"2015-08-25 23:59:00",530
"2014-12-28 23:59:00",530
"2014-10-26 23:59:00",529
"2014-03-17 23:59:00",529
"2013-01-27 23:59:00",529
"2015-05-03 23:59:00",528
"2015-11-08 23:59:00",527
"2014-07-20 23:59:00",527
"2013-08-30 23:59:00",526
"2013-08-02 23:59:00",525
"2012-04-30 23:59:00",525
"2014-01-27 23:59:00",524
"2015-09-13 23:59:00",523
"2013-08-14 23:59:00",522
"2013-03-29 23:59:00",522
"2011-04-10 23:59:00",522
"2015-08-23 23:59:00",521
"2015-08-24 23:59:00",520
"2014-11-16 23:59:00",520
"2012-10-07 23:59:00",519
"2012-06-24 23:59:00",519
"2012-06-17 23:59:00",519
"2009-11-25 23:59:00",519
"2014-07-27 23:59:00",518
"2013-03-03 23:59:00",518
"2011-07-31 23:59:00",516
"2010-11-29 23:59:00",516
"2016-06-05 23:59:00",515
"2015-01-11 23:59:00",514
"2014-01-19 23:59:00",514
"2014-03-02 23:59:00",513
"2009-10-17 23:59:00",513
"2014-11-23 23:59:00",511
"2013-11-17 23:59:00",511
"2016-02-28 23:59:00",510
"2011-10-30 23:59:00",510
"2012-08-19 23:59:00",509
"2010-10-16 23:59:00",506
"2014-12-13 00:00:00",504
"2013-09-03 23:59:00",504
"2011-09-26 23:59:00",504
"2011-03-14 23:59:00",504
"2010-11-01 23:59:00",504
"2016-02-07 23:59:00",503
"2015-01-05 23:59:00",502
"2013-08-22 23:59:00",501
"2009-09-28 23:59:00",501
"2013-02-04 23:59:00",500
"2015-06-07 23:59:00",499
"2016-06-26 23:59:00",497
"2012-11-18 23:59:00",497
"2014-06-29 23:59:00",496
"2011-07-24 23:59:00",495
"2010-07-12 23:59:00",493
"2014-06-08 23:59:00",490
"2014-09-14 23:59:00",489
"2016-09-04 23:59:00",488
"2014-08-17 23:59:00",488
"2012-08-12 23:59:00",488
"2009-11-22 23:59:00",488
"2015-09-06 23:59:00",487
"2011-03-27 23:59:00",487
"2011-03-20 23:59:00",487
"2015-08-31 23:59:00",486
"2016-02-14 23:59:00",485
"2012-05-20 23:59:00",485
"2010-04-12 23:59:00",485
"2013-11-10 23:59:00",484
"2011-04-03 23:59:00",483
"2010-04-17 23:59:00",482
"2015-11-29 23:59:00",481
"2014-08-06 23:59:00",481
"2013-09-05 23:59:00",481
"2012-09-16 23:59:00",481
"2011-10-15 23:59:00",481
"2011-02-06 23:59:00",481
"2010-04-18 23:59:00",481
"2014-11-02 23:59:00",480
"2014-10-05 23:59:00",480
"2014-06-15 23:59:00",480
"2013-12-29 23:59:00",480
"2010-04-04 23:59:00",480
"2009-11-16 23:59:00",480
"2009-10-18 23:59:00",480
"2015-12-27 23:59:00",479
"2013-01-13 23:59:00",477
"2012-09-23 23:59:00",477
"2012-08-27 23:59:00",477
"2011-10-09 23:59:00",477
"2016-01-31 23:59:00",476
"2015-08-16 23:59:00",476
"2014-08-10 23:59:00",476
"2012-10-20 23:59:00",476
"2014-05-11 23:59:00",475
"2012-10-15 23:59:00",475
"2015-10-04 23:59:00",474
"2011-06-19 23:59:00",474
"2010-06-05 23:59:00",473
"2011-04-17 23:59:00",472
"2016-01-10 23:59:00",471
"2015-05-24 23:59:00",471
"2014-09-28 23:59:00",471
"2012-07-22 23:59:00",471
"2011-05-22 23:59:00",471
"2010-11-21 23:59:00",470
"2010-06-27 23:59:00",470
"2011-05-23 23:59:00",469
"2013-10-01 23:59:00",468
"2011-07-17 23:59:00",467
"2013-02-10 23:59:00",466
"2012-05-19 23:59:00",466
"2013-08-10 19:00:00",465
"2015-08-30 23:59:00",463
"2012-08-20 23:59:00",463
"2016-08-20 23:59:00",462
"2010-03-28 23:59:00",462
"2014-02-16 23:59:00",461
"2011-03-13 23:59:00",459
"2015-08-17 23:59:00",458
"2014-08-24 23:59:00",458
"2012-11-04 23:59:00",458
"2011-01-10 23:59:00",457
"2011-05-15 23:59:00",455
"2012-12-09 23:59:00",454
"2012-05-13 23:59:00",452
"2011-10-24 23:59:00",452
"2011-02-13 23:59:00",452
"2013-03-22 23:59:00",451
"2011-12-18 23:59:00",451
"2011-06-12 23:59:00",451
"2015-01-18 23:59:00",450
"2014-09-21 23:59:00",447
"2011-10-23 23:59:00",447
"2010-07-18 23:59:00",447
"2015-11-15 23:59:00",446
"2015-06-13 23:59:00",445
"2010-11-11 23:59:00",445
"2010-12-19 23:59:00",444
"2011-02-07 23:59:00",443
"2010-11-14 23:59:00",443
"2015-02-08 23:59:00",442
"2014-02-09 23:59:00",442
"2015-01-25 23:59:00",437
"2011-03-07 23:59:00",436
"2013-01-06 23:59:00",432
"2012-12-16 23:59:00",432
"2010-10-24 23:59:00",432
"2014-08-11 23:59:00",431
"2011-02-14 23:59:00",431
"2010-05-30 23:59:00",431
"2014-01-26 23:59:00",430
"2013-06-02 23:59:00",429
"2015-09-27 23:59:00",427
"2014-01-05 23:59:00",427
"2013-10-26 23:59:00",427
"2009-12-27 23:59:00",427
"2010-05-16 23:59:00",424
"2010-01-16 00:00:00",424
"2015-09-26 23:59:00",422
"2011-11-11 23:59:00",421
"2015-11-01 23:59:00",420
"2011-06-26 23:59:00",420
"2015-01-04 23:59:00",419
"2011-07-10 23:59:00",419
"2011-07-03 23:59:00",419
"2010-09-26 23:59:00",419
"2012-01-15 23:59:00",417
"2010-02-01 23:59:00",417
"2015-01-03 23:59:00",416
"2009-11-28 23:59:00",416
"2014-05-25 23:59:00",414
"2009-10-25 23:59:00",414
"2009-10-11 23:59:00",414
"2012-09-17 23:59:00",410
"2014-01-06 23:59:00",409
"2013-08-13 23:59:00",409
"2012-07-02 23:59:00",409
"2011-02-20 23:59:00",409
"2010-10-10 23:59:00",408
"2011-04-24 23:59:00",407
"2011-05-01 23:59:00",406
"2016-01-03 23:59:00",405
"2014-02-08 23:59:00",404
"2011-05-08 23:59:00",404
"2014-12-27 23:59:00",403
"2015-08-29 23:59:00",401
"2010-05-23 23:59:00",401
"2011-08-07 23:59:00",400
"2012-12-30 23:59:00",399
"2009-10-26 23:59:00",397
"2014-09-07 23:59:00",396
"2013-01-19 23:59:00",395
"2010-10-03 23:59:00",395
"2009-12-26 23:59:00",395
"2009-11-15 23:59:00",394
"2013-10-15 23:59:00",393
"2013-08-28 23:59:00",391
"2010-08-16 23:59:00",391
"2014-08-31 23:59:00",389
"2010-04-11 23:59:00",389
"2014-02-02 23:59:00",387
"2010-06-20 23:59:00",386
"2015-02-01 23:59:00",385
"2010-04-25 23:59:00",384
"2010-11-28 23:59:00",383
"2010-11-27 23:59:00",382
"2010-09-12 23:59:00",381
"2009-11-01 23:59:00",381
"2011-01-23 23:59:00",380
"2016-01-02 23:59:00",379
"2010-05-09 23:59:00",377
"2012-02-12 23:59:00",374
"2012-12-23 23:59:00",373
"2010-01-17 23:59:00",373
"2011-08-14 23:59:00",371
"2010-07-25 23:59:00",371
"2016-01-04 23:59:00",370
"2011-05-29 23:59:00",370
"2009-12-28 23:59:00",370
"2011-12-29 23:59:00",368
"2014-08-18 23:59:00",367
"2013-08-23 23:59:00",367
"2010-08-30 23:59:00",367
"2014-03-09 23:59:00",366
"2011-12-27 23:59:00",366
"2009-10-04 23:59:00",366
"2012-09-09 23:59:00",363
"2010-01-23 00:00:00",363
"2010-07-11 23:59:00",362
"2011-08-29 23:59:00",361
"2015-12-26 23:59:00",360
"2012-01-29 23:59:00",360
"2011-09-25 23:59:00",358
"2010-05-02 23:59:00",358
"2015-11-28 23:59:00",357
"2011-10-02 23:59:00",357
"2009-11-27 23:59:00",357
"2010-03-14 23:59:00",356
"2010-01-22 00:00:00",354
"2011-03-06 23:59:00",353
"2010-12-26 23:59:00",352
"2016-06-04 00:00:00",351
"2015-08-22 23:59:00",349
"2012-09-02 23:59:00",349
"2014-11-03 23:59:00",348
"2011-01-16 23:59:00",348
"2010-03-07 23:59:00",347
"2010-02-28 23:59:00",346
"2011-11-13 23:59:00",345
"2011-03-21 23:59:00",345
"2010-03-21 23:59:00",344
"2009-11-08 23:59:00",344
"2013-10-10 23:59:00",343
"2013-10-16 23:59:00",342
"2009-12-29 23:59:00",342
"2009-11-29 23:59:00",340
"2015-12-29 23:59:00",339
"2010-09-19 23:59:00",338
"2012-12-29 23:59:00",336
"2013-11-16 23:59:00",334
"2011-11-20 23:59:00",334
"2010-06-13 23:59:00",333
"2010-01-30 00:00:00",333
"2015-08-15 23:59:00",332
"2013-10-07 23:59:00",330
"2011-12-28 23:59:00",328
"2011-08-01 23:59:00",328
"2010-08-01 23:59:00",328
"2012-08-13 23:59:00",325
"2010-09-05 23:59:00",325
"2014-01-18 23:59:00",323
"2011-01-09 23:59:00",323
"2010-02-14 23:59:00",323
"2013-02-03 23:59:00",321
"2010-08-15 23:59:00",321
"2011-12-30 23:59:00",320
"2014-11-30 23:59:00",319
"2013-12-28 23:59:00",317
"2016-08-15 23:59:00",315
"2014-11-11 23:59:00",315
"2012-01-22 23:59:00",315
"2013-10-02 23:59:00",310
"2013-05-24 23:59:00",308
"2011-08-21 23:59:00",307
"2012-01-08 23:59:00",303
"2016-05-30 23:59:00",301
"2010-02-07 23:59:00",301
"2011-09-18 23:59:00",300
"2015-11-11 23:59:00",299
"2014-02-01 23:59:00",299
"2012-11-23 23:59:00",298
"2011-08-28 23:59:00",296
"2013-10-18 23:59:00",295
"2010-09-11 23:59:00",295
"2009-09-27 23:59:00",291
"2011-08-08 23:59:00",290
"2014-06-21 00:00:00",287
"2012-10-22 23:59:00",287
"2010-02-08 23:59:00",286
"2012-12-31 23:59:00",282
"2011-11-27 23:59:00",281
"2015-07-03 23:59:00",277
"2013-05-11 23:59:00",275
"2011-11-06 23:59:00",273
"2010-11-26 23:59:00",271
"2015-11-27 23:59:00",264
"2010-12-27 23:59:00",262
"2010-01-02 23:59:00",261
"2013-11-11 23:59:00",258
"2013-07-03 23:59:00",257
"2013-08-16 23:59:00",255
"2014-12-30 23:59:00",254
"2015-12-30 23:59:00",252
"2014-05-26 23:59:00",252
"2010-01-29 00:00:00",250
"2013-08-19 23:59:00",249
"2011-12-10 00:00:00",247
"2011-08-15 23:59:00",247
"2015-12-11 00:00:00",244
"2013-11-30 23:59:00",244
"2010-01-15 00:00:00",244
"2016-01-24 23:59:00",243
"2011-11-04 00:00:00",242
"2014-12-17 00:00:00",236
"2010-01-24 23:59:00",236
"2010-12-29 23:59:00",235
"2011-12-13 00:00:00",233
"2010-08-23 23:59:00",231
"2015-12-17 00:00:00",230
"2014-10-19 00:00:00",230
"2014-05-04 19:00:00",228
"2013-10-03 23:59:00",227
"2010-12-28 23:59:00",227
"2013-12-27 23:59:00",226
"2009-12-30 23:59:00",226
"2013-08-12 23:59:00",225
"2011-01-02 23:59:00",225
"2010-01-03 23:59:00",223
"2010-01-09 00:00:00",222
"2015-04-22 17:00:00",221
"2013-04-13 23:59:00",220
"2010-01-21 00:00:00",219
"2011-09-11 23:59:00",216
"2014-11-29 23:59:00",215
"2014-11-28 23:59:00",215
"2010-01-01 23:59:00",214
"2012-12-27 23:59:00",213
"2010-01-13 00:00:00",213
"2016-01-18 23:59:00",212
"2011-11-25 23:59:00",211
"2013-10-11 23:59:00",210
"2011-01-30 23:59:00",209
"2010-11-07 23:59:00",209
"2013-12-26 23:59:00",208
"2012-12-26 23:59:00",208
"2010-01-28 00:00:00",207
"2015-05-25 00:00:00",203
"2010-01-19 00:00:00",203
"2016-08-13 23:59:00",201
"2012-11-05 23:59:00",199
"2009-12-24 23:59:00",199
"2013-12-30 23:59:00",197
"2013-11-29 23:59:00",197
"2011-04-28 14:00:00",197
"2010-12-30 23:59:00",197
"2015-12-16 00:00:00",196
"2012-01-01 23:59:00",194
"2011-11-26 23:59:00",192
"2013-12-01 23:59:00",191
"2010-08-08 23:59:00",189
"2013-10-04 23:59:00",187
"2010-01-10 23:59:00",187
"2011-01-01 23:59:00",186
"2015-05-25 23:59:00",185
"2011-12-12 00:00:00",184
"2010-01-26 00:00:00",184
"2012-02-05 23:59:00",183
"2010-01-20 00:00:00",183
"2010-01-14 00:00:00",183
"2012-12-28 23:59:00",182
"2010-01-04 23:59:00",182
"2009-09-20 23:59:00",181
"2010-01-08 00:00:00",180
"2016-12-17 23:59:00",179
"2015-12-09 00:00:00",179
"2011-11-11 00:00:00",178
"2015-01-02 23:59:00",177
"2014-03-26 00:00:00",175
"2013-06-01 23:59:00",174
"2013-03-10 23:59:00",174
"2012-10-29 23:59:00",174
"2015-12-15 00:00:00",171
"2014-12-16 00:00:00",171
"2014-05-26 00:00:00",171
"2014-12-31 23:59:00",169
"2013-04-14 23:59:00",169
"2014-09-30 00:00:00",168
"2010-01-12 00:00:00",168
"2014-12-11 00:00:00",166
"2013-10-17 23:59:00",166
"2011-08-22 23:59:00",164
"2014-09-22 00:00:00",161
"2013-12-24 23:59:00",161
"2010-10-11 23:59:00",160
"2011-11-30 00:00:00",159
"2014-12-15 00:00:00",158
"2014-11-05 00:00:00",158
"2015-05-13 00:00:00",157
"2014-09-09 00:00:00",157
"2011-09-04 23:59:00",157
"2013-10-08 23:59:00",156
"2010-01-06 00:00:00",151
"2012-05-28 23:59:00",149
"2011-05-30 23:59:00",149
"2016-11-11 00:00:00",148
"2015-12-10 00:00:00",148
"2015-09-28 00:00:00",147
"2011-11-16 00:00:00",147
"2010-05-31 23:59:00",147
