"APPT_CANCEL_DATE","Count"
"2009-12-12 15:29:00",2
"2009-12-11 16:31:00",2
"2009-12-11 16:30:00",2
"2009-12-10 06:18:00",2
"2009-12-09 08:55:00",2
"2009-12-08 10:17:00",2
"2009-12-07 16:49:00",2
"2009-12-02 15:33:00",2
"2009-12-02 10:45:00",2
"2009-12-02 06:31:00",2
"2009-11-30 12:45:00",2
"2009-11-19 18:52:00",2
"2009-11-18 17:26:00",2
"2009-11-10 15:50:00",2
"2009-11-04 08:08:00",2
"2009-10-30 09:51:00",2
"2009-10-29 18:57:00",2
"2009-10-25 17:00:00",2
"2009-10-23 08:30:00",2
"2009-10-22 12:33:00",2
"2009-10-21 15:54:00",2
"2009-10-15 14:44:00",2
"2009-10-14 10:32:00",2
"2009-10-13 19:03:00",2
"2009-10-13 14:02:00",2
"2009-10-07 14:22:00",2
"2009-10-06 17:01:00",2
"2009-10-06 16:17:00",2
"2009-09-30 16:41:00",2
"2009-09-16 13:31:00",2
"2009-09-16 09:21:00",2
"2009-09-15 12:45:00",2
"2009-09-15 08:02:00",2
"2009-09-07 14:34:00",2
"2009-09-03 17:42:00",2
"2009-09-02 18:24:00",2
"2009-09-01 15:48:00",2
"2009-08-29 14:15:00",2
"2009-08-24 08:31:00",2
"2009-06-25 13:54:00",2
"2009-06-23 18:12:00",2
"2009-02-24 10:34:00",2
"2009-02-04 12:14:15",2
"2016-09-30 08:26:00",1
"2016-09-30 06:50:00",1
"2016-09-30 06:48:00",1
"2016-09-28 11:25:00",1
"2016-09-27 18:25:00",1
"2016-09-27 14:41:00",1
"2016-09-26 15:21:00",1
"2016-09-23 17:32:00",1
"2016-09-20 10:30:00",1
"2016-09-17 08:50:00",1
"2016-09-17 08:48:00",1
"2016-09-15 17:39:00",1
"2016-09-15 12:52:00",1
"2016-09-15 11:58:00",1
"2016-09-13 19:01:00",1
"2016-09-13 18:38:00",1
"2016-09-13 14:36:00",1
"2016-09-12 13:53:00",1
"2016-09-06 08:01:00",1
"2016-08-31 16:14:00",1
"2016-08-31 11:20:00",1
"2016-08-30 13:28:00",1
"2016-08-25 09:15:00",1
"2016-08-23 16:32:00",1
"2016-08-22 11:03:00",1
"2016-08-10 09:43:00",1
"2016-08-05 10:29:00",1
"2016-08-04 08:44:00",1
"2016-08-04 08:42:00",1
"2016-07-29 16:19:00",1
"2016-07-29 08:52:00",1
"2016-07-27 10:55:00",1
"2016-07-27 09:55:00",1
"2016-07-27 09:54:00",1
"2016-07-26 12:31:00",1
"2016-07-26 12:30:00",1
"2016-07-26 10:18:00",1
"2016-07-23 18:56:00",1
"2016-07-22 11:00:00",1
"2016-07-21 11:46:00",1
"2016-07-21 11:42:00",1
"2016-07-21 10:04:00",1
"2016-07-20 14:27:00",1
"2016-07-20 13:20:00",1
"2016-07-20 12:21:00",1
"2016-07-19 16:52:00",1
"2016-07-15 14:26:00",1
"2016-07-15 14:25:00",1
"2016-07-14 16:16:00",1
"2016-07-13 17:06:00",1
"2016-07-12 14:46:00",1
"2016-07-11 13:03:00",1
"2016-07-08 14:51:00",1
"2016-07-07 11:21:00",1
"2016-07-07 09:46:00",1
"2016-07-07 08:32:00",1
"2016-07-06 17:08:00",1
"2016-07-06 13:29:00",1
"2016-07-01 10:22:00",1
"2016-06-27 16:22:00",1
"2016-06-24 11:20:00",1
"2016-06-24 08:32:00",1
"2016-06-23 09:09:00",1
"2016-06-22 11:22:00",1
"2016-06-22 11:21:00",1
"2016-06-21 12:09:00",1
"2016-06-17 08:16:00",1
"2016-06-17 08:15:00",1
"2016-06-16 16:20:00",1
"2016-06-16 16:14:00",1
"2016-06-16 12:37:00",1
"2016-06-15 16:54:00",1
"2016-06-13 12:47:00",1
"2016-06-11 15:58:00",1
"2016-06-10 16:16:00",1
"2016-06-10 15:41:00",1
"2016-06-10 09:26:00",1
"2016-06-09 11:36:00",1
"2016-06-07 13:34:00",1
"2016-06-07 09:49:00",1
"2016-06-02 10:58:00",1
"2016-05-25 11:03:00",1
"2016-05-24 15:10:00",1
"2016-05-24 13:04:00",1
"2016-05-23 16:46:00",1
"2016-05-20 11:47:00",1
"2016-05-20 11:46:00",1
"2016-05-18 18:29:00",1
"2016-05-16 16:54:00",1
"2016-05-13 14:07:00",1
"2016-05-11 17:09:00",1
"2016-05-11 10:23:00",1
"2016-05-10 11:01:00",1
"2016-05-09 14:25:00",1
"2016-05-09 13:07:00",1
"2016-05-09 09:53:00",1
"2016-05-06 16:08:00",1
"2016-05-06 14:29:00",1
"2016-05-05 10:36:00",1
"2016-05-03 15:20:00",1
"2016-04-30 17:46:00",1
"2016-04-30 12:45:00",1
"2016-04-22 10:06:00",1
"2016-04-21 12:51:00",1
"2016-04-18 16:16:00",1
"2016-04-18 12:02:00",1
"2016-04-15 17:07:00",1
"2016-04-14 10:48:00",1
"2016-04-12 15:07:00",1
"2016-04-12 15:06:00",1
"2016-04-12 13:31:00",1
"2016-04-11 18:00:00",1
"2016-04-08 16:04:00",1
"2016-04-07 13:20:00",1
"2016-04-07 09:12:00",1
"2016-04-03 17:17:00",1
"2016-03-30 11:07:00",1
"2016-03-29 11:55:00",1
"2016-03-25 11:01:00",1
"2016-03-19 09:00:00",1
"2016-03-17 10:29:00",1
"2016-03-16 11:58:00",1
"2016-03-16 07:43:00",1
"2016-03-15 14:08:00",1
"2016-03-15 10:50:00",1
"2016-03-15 10:26:00",1
"2016-03-15 07:34:00",1
"2016-03-13 12:08:00",1
"2016-03-09 17:21:00",1
"2016-03-09 11:07:00",1
"2016-03-08 18:43:00",1
"2016-03-07 16:44:00",1
"2016-03-07 05:52:00",1
"2016-03-05 11:40:00",1
"2016-03-04 18:57:00",1
"2016-03-04 08:49:00",1
"2016-02-29 16:13:00",1
"2016-02-29 16:12:00",1
"2016-02-29 11:17:00",1
"2016-02-28 11:11:00",1
"2016-02-24 09:16:00",1
"2016-02-19 09:40:00",1
"2016-02-18 16:26:00",1
"2016-02-18 10:08:00",1
"2016-02-17 09:41:00",1
"2016-02-11 18:39:00",1
"2016-02-10 13:46:00",1
"2016-02-09 17:45:00",1
"2016-02-09 11:44:00",1
"2016-02-08 15:53:00",1
"2016-02-04 14:00:00",1
"2016-02-03 14:05:00",1
"2016-01-31 15:03:00",1
"2016-01-21 15:32:00",1
"2016-01-19 14:36:00",1
"2016-01-15 09:41:00",1
"2016-01-12 10:08:00",1
"2016-01-11 12:50:00",1
"2016-01-05 08:00:00",1
"2016-01-04 14:25:00",1
"2016-01-04 10:10:00",1
"2015-12-18 16:54:00",1
"2015-12-15 12:44:00",1
"2015-12-15 12:43:00",1
"2015-12-15 12:42:00",1
"2015-12-15 12:41:00",1
"2015-12-15 12:39:00",1
"2015-12-15 12:37:00",1
"2015-12-15 12:36:00",1
"2015-12-15 12:29:00",1
"2015-12-15 12:28:00",1
"2015-12-15 12:25:00",1
"2015-12-15 12:24:00",1
"2015-12-15 12:23:00",1
"2015-12-15 12:22:00",1
"2015-12-15 12:15:00",1
"2015-12-15 12:13:00",1
"2015-12-15 08:53:00",1
"2015-12-14 15:54:00",1
"2015-12-14 12:38:00",1
"2015-12-13 14:11:00",1
"2015-12-11 12:07:00",1
"2015-12-10 17:49:00",1
"2015-12-10 13:15:00",1
"2015-12-09 18:10:00",1
"2015-12-08 19:21:00",1
"2015-12-08 11:29:00",1
"2015-12-07 10:04:00",1
"2015-12-07 09:43:00",1
"2015-12-07 07:47:00",1
"2015-12-07 07:43:00",1
"2015-12-07 07:42:00",1
"2015-12-07 07:39:00",1
"2015-12-07 07:36:00",1
"2015-12-07 07:35:00",1
"2015-12-07 07:31:00",1
"2015-12-07 07:30:00",1
"2015-12-07 07:29:00",1
"2015-12-07 07:26:00",1
"2015-12-07 07:24:00",1
"2015-12-07 07:21:00",1
"2015-12-07 07:18:00",1
"2015-12-04 17:57:00",1
"2015-12-04 17:55:00",1
"2015-12-04 17:52:00",1
"2015-12-03 09:54:00",1
"2015-12-03 09:24:00",1
"2015-12-03 09:17:00",1
"2015-12-02 17:55:00",1
"2015-12-02 17:54:00",1
"2015-12-02 15:48:00",1
"2015-12-02 15:42:00",1
"2015-12-02 12:40:00",1
"2015-12-01 08:37:00",1
"2015-12-01 08:36:00",1
"2015-11-30 11:28:00",1
"2015-11-24 11:43:00",1
"2015-11-20 15:57:00",1
"2015-11-20 08:42:00",1
"2015-11-19 13:53:00",1
"2015-11-19 09:30:00",1
"2015-11-18 11:25:00",1
"2015-11-17 14:51:00",1
"2015-11-16 15:22:00",1
"2015-11-16 11:24:00",1
"2015-11-12 11:08:00",1
"2015-11-12 10:14:00",1
"2015-11-06 09:36:00",1
"2015-11-02 14:43:00",1
"2015-10-30 11:56:00",1
"2015-10-29 09:41:00",1
"2015-10-28 16:14:00",1
"2015-10-27 12:39:00",1
"2015-10-23 09:48:00",1
"2015-10-21 11:54:00",1
"2015-10-21 10:18:00",1
"2015-10-20 12:39:00",1
"2015-10-15 12:15:00",1
"2015-10-15 11:32:00",1
"2015-10-15 06:05:00",1
"2015-10-13 16:37:00",1
"2015-10-09 11:10:00",1
"2015-10-06 12:53:00",1
"2015-10-05 15:47:00",1
"2015-10-05 14:42:00",1
"2015-10-05 12:55:00",1
"2015-10-02 16:34:00",1
"2015-10-02 14:25:00",1
"2015-10-02 10:21:00",1
"2015-09-30 12:44:00",1
"2015-09-28 12:36:00",1
"2015-09-28 10:55:00",1
"2015-09-23 15:02:00",1
"2015-09-23 12:02:00",1
"2015-09-22 17:15:00",1
"2015-09-22 13:39:00",1
"2015-09-18 17:35:00",1
"2015-09-18 15:27:00",1
"2015-09-17 18:16:00",1
"2015-09-17 18:10:00",1
"2015-09-17 15:39:00",1
"2015-09-17 14:37:00",1
"2015-09-16 19:54:00",1
"2015-09-16 12:46:00",1
"2015-09-14 15:04:00",1
"2015-09-11 18:25:00",1
"2015-09-10 09:43:00",1
"2015-09-09 19:14:00",1
"2015-09-09 19:12:00",1
"2015-09-09 10:27:00",1
"2015-09-09 09:26:00",1
"2015-09-08 11:12:00",1
"2015-09-08 11:09:00",1
"2015-09-08 09:15:00",1
"2015-09-04 18:54:00",1
"2015-09-04 11:11:00",1
"2015-09-02 12:09:00",1
"2015-09-01 10:53:00",1
"2015-09-01 10:09:00",1
"2015-08-31 11:35:00",1
"2015-08-28 15:14:00",1
"2015-08-26 13:00:00",1
"2015-08-25 09:14:00",1
"2015-08-24 09:41:00",1
"2015-08-21 09:53:00",1
"2015-08-19 17:29:00",1
"2015-08-19 14:07:00",1
"2015-08-17 10:14:00",1
"2015-08-13 09:08:00",1
"2015-08-12 17:21:00",1
"2015-08-12 16:56:00",1
"2015-08-07 15:28:00",1
"2015-08-07 15:27:00",1
"2015-08-07 15:08:00",1
"2015-08-06 17:07:00",1
"2015-08-06 10:35:00",1
"2015-08-06 10:33:00",1
"2015-08-05 09:22:00",1
"2015-07-31 14:09:00",1
"2015-07-30 15:06:00",1
"2015-07-30 13:36:00",1
"2015-07-30 13:19:00",1
"2015-07-29 18:39:00",1
"2015-07-27 14:18:00",1
"2015-07-27 14:01:00",1
"2015-07-26 14:12:00",1
"2015-07-22 09:48:00",1
"2015-07-22 06:10:00",1
"2015-07-21 10:11:00",1
"2015-07-20 13:52:00",1
"2015-07-20 08:22:00",1
"2015-07-18 14:29:00",1
"2015-07-18 13:27:00",1
"2015-07-17 09:19:00",1
"2015-07-16 09:53:00",1
"2015-07-15 08:09:00",1
"2015-07-14 12:57:00",1
"2015-07-13 11:52:00",1
"2015-07-07 18:27:00",1
"2015-07-07 11:12:00",1
"2015-07-06 11:37:00",1
"2015-07-04 15:08:00",1
"2015-07-04 14:19:00",1
"2015-07-02 15:29:00",1
"2015-07-01 18:25:00",1
"2015-06-30 13:53:00",1
"2015-06-30 13:52:00",1
"2015-06-30 12:25:00",1
"2015-06-26 15:56:00",1
"2015-06-25 14:20:00",1
"2015-06-24 19:04:00",1
"2015-06-24 11:12:00",1
"2015-06-23 15:48:00",1
"2015-06-23 09:45:00",1
"2015-06-22 14:45:00",1
"2015-06-22 14:20:00",1
"2015-06-19 18:49:00",1
"2015-06-18 17:17:00",1
"2015-06-18 09:44:00",1
"2015-06-16 19:56:00",1
"2015-06-15 14:13:00",1
"2015-06-12 15:43:00",1
"2015-06-12 13:48:00",1
"2015-06-12 12:49:00",1
"2015-06-11 09:50:00",1
"2015-06-10 17:13:00",1
"2015-06-10 16:50:00",1
"2015-06-10 16:47:00",1
"2015-06-10 12:13:00",1
"2015-06-09 18:43:00",1
"2015-06-09 13:21:00",1
"2015-06-09 11:02:00",1
"2015-06-08 10:18:00",1
"2015-06-04 18:51:00",1
"2015-06-04 18:50:00",1
"2015-06-04 16:15:00",1
"2015-06-04 12:54:00",1
"2015-06-04 12:27:00",1
"2015-06-02 13:06:00",1
"2015-06-02 12:52:00",1
"2015-06-02 12:51:00",1
"2015-05-24 11:21:00",1
"2015-05-21 15:25:00",1
"2015-05-21 13:29:00",1
"2015-05-21 13:28:00",1
"2015-05-21 13:19:00",1
"2015-05-21 13:18:00",1
"2015-05-21 13:17:00",1
"2015-05-21 10:24:00",1
"2015-05-20 15:15:00",1
"2015-05-20 09:53:00",1
"2015-05-20 08:52:00",1
"2015-05-18 10:44:00",1
"2015-05-15 17:05:00",1
"2015-05-15 16:32:00",1
"2015-05-15 15:53:00",1
"2015-05-14 18:38:00",1
"2015-05-12 08:54:00",1
"2015-05-12 07:47:00",1
"2015-05-11 15:40:00",1
"2015-05-11 12:04:00",1
"2015-05-10 16:30:00",1
"2015-05-08 16:37:00",1
"2015-05-08 09:50:00",1
"2015-05-05 08:35:00",1
"2015-05-01 15:38:00",1
"2015-04-29 16:42:00",1
"2015-04-28 17:14:00",1
"2015-04-28 09:02:00",1
"2015-04-24 11:45:00",1
"2015-04-24 09:36:00",1
"2015-04-22 17:46:00",1
"2015-04-22 14:25:00",1
"2015-04-21 09:30:00",1
"2015-04-17 14:22:00",1
"2015-04-16 15:25:00",1
"2015-04-16 14:23:00",1
"2015-04-15 13:14:00",1
"2015-04-14 15:31:00",1
"2015-04-14 12:12:00",1
"2015-04-14 11:14:00",1
"2015-04-14 10:31:00",1
"2015-04-14 10:05:00",1
"2015-04-14 08:26:00",1
"2015-04-13 12:13:00",1
"2015-04-09 12:53:00",1
"2015-04-07 15:07:00",1
"2015-04-06 13:29:00",1
"2015-04-03 19:12:00",1
"2015-04-03 14:45:00",1
"2015-04-02 13:38:00",1
"2015-04-01 14:10:00",1
"2015-04-01 13:57:00",1
"2015-04-01 09:54:00",1
"2015-03-31 13:08:00",1
"2015-03-27 13:27:00",1
"2015-03-27 12:26:00",1
"2015-03-27 12:25:00",1
"2015-03-26 15:42:00",1
"2015-03-25 08:59:00",1
"2015-03-24 19:09:00",1
"2015-03-24 17:34:00",1
"2015-03-23 09:36:00",1
"2015-03-17 12:43:00",1
"2015-03-16 11:05:00",1
"2015-03-13 09:09:00",1
"2015-03-11 10:54:00",1
"2015-03-10 12:39:00",1
"2015-03-09 08:15:00",1
"2015-03-06 08:18:00",1
"2015-03-04 11:01:00",1
"2015-03-03 10:50:00",1
"2015-02-26 17:05:00",1
"2015-02-26 09:05:00",1
"2015-02-20 12:45:00",1
"2015-02-19 16:23:00",1
"2015-02-19 16:22:00",1
"2015-02-19 13:07:00",1
"2015-02-18 16:17:00",1
"2015-02-18 09:01:00",1
"2015-02-18 08:52:00",1
"2015-02-12 15:55:00",1
"2015-02-10 16:23:00",1
"2015-02-09 16:12:00",1
"2015-02-09 16:10:00",1
"2015-02-06 08:36:00",1
"2015-02-05 14:52:00",1
"2015-02-04 14:29:00",1
"2015-02-04 14:17:00",1
"2015-02-03 16:06:00",1
"2015-02-03 15:41:00",1
"2015-02-02 12:47:00",1
"2015-02-02 11:47:00",1
"2015-02-02 09:08:00",1
"2015-01-29 13:34:00",1
"2015-01-29 11:40:00",1
"2015-01-27 16:19:00",1
"2015-01-27 14:05:00",1
"2015-01-26 16:45:00",1
"2015-01-22 16:06:00",1
"2015-01-22 13:49:00",1
"2015-01-22 11:51:00",1
"2015-01-21 14:16:00",1
"2015-01-21 08:53:00",1
"2015-01-20 16:45:00",1
"2015-01-20 15:03:00",1
"2015-01-14 17:45:00",1
"2015-01-13 13:00:00",1
"2015-01-13 10:07:00",1
"2015-01-10 16:08:00",1
"2015-01-09 15:32:00",1
"2015-01-09 08:54:00",1
"2015-01-07 11:18:00",1
"2015-01-06 16:26:00",1
"2015-01-06 08:03:00",1
"2015-01-05 08:51:00",1
"2015-01-03 15:39:00",1
"2015-01-02 13:00:00",1
"2015-01-02 12:41:00",1
"2015-01-02 09:18:00",1
"2014-12-30 15:20:00",1
"2014-12-19 16:36:00",1
"2014-12-19 16:35:00",1
"2014-12-19 15:05:00",1
"2014-12-18 18:47:00",1
"2014-12-18 10:06:00",1
"2014-12-18 09:23:00",1
"2014-12-17 17:13:00",1
"2014-12-17 16:16:00",1
"2014-12-16 12:06:00",1
"2014-12-16 11:26:00",1
"2014-12-15 12:29:00",1
"2014-12-14 12:19:00",1
"2014-12-14 10:51:00",1
"2014-12-14 10:50:00",1
"2014-12-12 15:00:00",1
"2014-12-12 08:48:00",1
"2014-12-11 13:39:00",1
"2014-12-11 13:33:00",1
"2014-12-11 10:51:00",1
"2014-12-10 16:13:00",1
"2014-12-10 10:54:00",1
"2014-12-10 09:45:00",1
"2014-12-09 09:46:00",1
"2014-12-09 07:14:00",1
"2014-12-08 09:14:00",1
"2014-12-08 09:12:00",1
"2014-12-08 09:08:00",1
"2014-12-07 10:02:00",1
"2014-12-07 09:44:00",1
"2014-12-05 16:29:00",1
"2014-12-05 14:37:00",1
"2014-12-05 12:25:00",1
"2014-12-04 14:19:00",1
"2014-12-04 08:13:00",1
"2014-12-04 08:12:00",1
"2014-12-03 17:06:00",1
"2014-12-03 14:31:00",1
"2014-12-02 19:50:00",1
"2014-12-02 18:06:00",1
"2014-12-01 13:34:00",1
"2014-11-24 10:25:00",1
"2014-11-24 10:24:00",1
"2014-11-24 10:23:00",1
"2014-11-24 09:35:00",1
"2014-11-23 16:39:00",1
"2014-11-21 16:06:00",1
"2014-11-21 11:22:00",1
"2014-11-19 12:15:00",1
"2014-11-18 14:34:00",1
"2014-11-18 14:33:00",1
"2014-11-17 19:30:00",1
"2014-11-17 10:36:00",1
"2014-11-12 19:57:00",1
"2014-11-10 16:47:00",1
"2014-11-07 11:17:00",1
"2014-11-07 08:53:00",1
"2014-11-06 19:39:00",1
"2014-11-06 16:28:00",1
"2014-11-06 16:07:00",1
"2014-11-06 12:37:00",1
"2014-11-05 11:06:00",1
"2014-11-05 11:05:00",1
"2014-11-05 09:53:00",1
"2014-11-03 10:04:00",1
"2014-10-30 15:53:00",1
"2014-10-30 13:27:00",1
"2014-10-29 16:58:00",1
"2014-10-29 14:02:00",1
"2014-10-28 12:39:00",1
"2014-10-28 09:44:00",1
"2014-10-24 11:22:00",1
"2014-10-22 18:15:00",1
"2014-10-22 11:07:00",1
"2014-10-22 11:02:00",1
"2014-10-20 12:50:00",1
"2014-10-20 12:37:00",1
"2014-10-20 10:40:00",1
"2014-10-20 10:39:00",1
"2014-10-17 18:25:00",1
"2014-10-15 11:03:00",1
"2014-10-15 10:47:00",1
"2014-10-15 10:46:00",1
"2014-10-14 10:51:00",1
"2014-10-14 09:59:00",1
"2014-10-14 09:57:00",1
"2014-10-10 15:12:00",1
"2014-10-09 14:10:00",1
"2014-10-08 17:51:00",1
"2014-10-08 09:49:00",1
"2014-10-07 14:39:00",1
"2014-10-06 11:21:00",1
"2014-10-03 14:10:00",1
"2014-10-03 14:09:00",1
"2014-10-03 12:17:00",1
"2014-10-02 18:19:00",1
"2014-10-02 16:12:00",1
"2014-10-02 15:34:00",1
"2014-10-02 09:21:00",1
"2014-10-01 14:31:00",1
"2014-10-01 11:54:00",1
"2014-10-01 11:40:00",1
"2014-10-01 09:15:00",1
"2014-09-29 10:49:00",1
"2014-09-26 11:12:00",1
"2014-09-24 12:29:00",1
"2014-09-18 17:38:00",1
"2014-09-18 17:28:00",1
"2014-09-18 17:27:00",1
"2014-09-18 12:20:00",1
"2014-09-17 15:31:00",1
"2014-09-16 17:51:00",1
"2014-09-16 15:43:00",1
"2014-09-15 17:30:00",1
"2014-09-15 17:29:00",1
"2014-09-15 17:04:00",1
"2014-09-15 11:27:00",1
"2014-09-12 08:11:00",1
"2014-09-11 09:08:00",1
"2014-09-10 18:55:00",1
"2014-09-10 11:50:00",1
"2014-09-09 13:34:00",1
"2014-09-09 10:41:00",1
"2014-09-08 11:32:00",1
"2014-09-04 15:39:00",1
"2014-09-04 10:49:00",1
"2014-09-02 18:04:00",1
"2014-08-29 15:40:00",1
"2014-08-29 13:54:00",1
"2014-08-26 19:18:00",1
"2014-08-26 13:01:00",1
"2014-08-25 16:58:00",1
"2014-08-25 11:45:00",1
"2014-08-19 11:22:00",1
"2014-08-19 11:21:00",1
"2014-08-13 17:42:00",1
"2014-08-13 17:15:00",1
"2014-08-12 16:48:00",1
"2014-08-12 11:46:00",1
"2014-08-12 11:13:00",1
"2014-08-07 16:54:00",1
"2014-08-06 10:32:00",1
"2014-08-06 08:58:00",1
"2014-08-04 12:09:00",1
"2014-08-04 11:10:00",1
"2014-08-01 14:40:00",1
"2014-08-01 14:39:00",1
"2014-08-01 14:37:00",1
"2014-08-01 14:34:00",1
"2014-07-31 18:44:00",1
"2014-07-29 18:22:00",1
"2014-07-29 15:56:00",1
"2014-07-26 10:48:00",1
"2014-07-23 14:34:00",1
"2014-07-23 09:24:00",1
"2014-07-22 12:37:00",1
"2014-07-21 17:05:00",1
"2014-07-15 14:18:00",1
"2014-07-15 09:46:00",1
"2014-07-15 09:41:00",1
"2014-07-10 09:51:00",1
"2014-07-08 12:54:00",1
"2014-07-08 10:27:00",1
"2014-07-03 14:44:00",1
"2014-07-02 15:36:00",1
"2014-07-01 14:19:00",1
"2014-07-01 12:36:00",1
"2014-07-01 12:30:00",1
"2014-06-30 09:53:00",1
"2014-06-30 08:39:00",1
"2014-06-26 08:46:00",1
"2014-06-25 09:10:00",1
"2014-06-23 18:50:00",1
"2014-06-23 12:25:00",1
"2014-06-23 10:22:00",1
"2014-06-20 16:27:00",1
"2014-06-20 16:26:00",1
"2014-06-20 16:25:00",1
"2014-06-19 09:32:00",1
"2014-06-19 09:31:00",1
"2014-06-18 15:44:00",1
"2014-06-18 15:02:00",1
"2014-06-17 16:55:00",1
"2014-06-17 15:35:00",1
"2014-06-16 17:24:00",1
"2014-06-12 14:47:00",1
"2014-06-11 10:56:00",1
"2014-06-11 10:52:00",1
"2014-06-10 13:20:00",1
"2014-06-09 14:20:00",1
"2014-06-09 13:43:00",1
"2014-06-09 13:38:00",1
"2014-06-06 15:31:00",1
"2014-06-06 15:27:00",1
"2014-06-06 15:25:00",1
"2014-06-06 15:23:00",1
"2014-06-06 15:19:00",1
"2014-06-06 15:18:00",1
"2014-06-06 15:10:00",1
"2014-06-06 15:09:00",1
"2014-06-05 10:43:00",1
"2014-06-03 16:13:00",1
"2014-06-03 10:08:00",1
"2014-06-03 07:56:00",1
"2014-05-30 13:32:00",1
"2014-05-29 13:24:00",1
"2014-05-29 13:14:00",1
"2014-05-29 12:23:00",1
"2014-05-28 10:13:00",1
"2014-05-28 07:41:00",1
"2014-05-27 09:48:00",1
"2014-05-23 09:31:00",1
"2014-05-20 11:19:00",1
"2014-05-20 10:05:00",1
"2014-05-19 10:02:00",1
"2014-05-19 08:57:00",1
"2014-05-17 14:17:00",1
"2014-05-17 13:44:00",1
"2014-05-17 13:43:00",1
"2014-05-16 17:44:00",1
"2014-05-16 16:28:00",1
"2014-05-16 10:44:00",1
"2014-05-16 08:57:00",1
"2014-05-15 19:14:00",1
"2014-05-15 06:47:00",1
"2014-05-15 06:45:00",1
"2014-05-15 06:44:00",1
"2014-05-15 06:41:00",1
"2014-05-15 06:38:00",1
"2014-05-15 06:25:00",1
"2014-05-15 06:22:00",1
"2014-05-15 06:18:00",1
"2014-05-15 06:17:00",1
"2014-05-15 06:12:00",1
"2014-05-15 05:56:00",1
"2014-05-15 05:54:00",1
"2014-05-14 17:14:00",1
"2014-05-13 16:36:00",1
"2014-05-12 09:26:00",1
"2014-05-12 09:13:00",1
"2014-05-11 14:42:00",1
"2014-05-09 13:08:00",1
"2014-05-09 13:06:00",1
"2014-05-07 16:46:00",1
"2014-05-07 16:33:00",1
"2014-05-05 15:43:00",1
"2014-05-02 18:29:00",1
"2014-05-02 17:32:00",1
"2014-05-01 19:00:00",1
"2014-05-01 18:54:00",1
"2014-05-01 18:39:00",1
"2014-05-01 18:34:00",1
"2014-05-01 18:30:00",1
"2014-04-30 16:35:00",1
"2014-04-30 09:33:00",1
"2014-04-28 14:22:00",1
"2014-04-28 14:14:00",1
"2014-04-28 05:52:00",1
"2014-04-25 12:17:00",1
"2014-04-24 15:26:00",1
"2014-04-23 17:32:00",1
"2014-04-23 15:44:00",1
"2014-04-21 11:01:00",1
"2014-04-18 10:46:00",1
"2014-04-18 08:49:00",1
"2014-04-16 14:40:00",1
"2014-04-16 14:26:00",1
"2014-04-15 08:30:00",1
"2014-04-11 16:46:00",1
"2014-04-11 10:47:00",1
"2014-04-09 16:09:00",1
"2014-04-08 19:25:00",1
"2014-04-08 18:12:00",1
"2014-04-08 12:39:00",1
"2014-04-08 12:36:00",1
"2014-04-08 11:11:00",1
"2014-04-08 10:50:00",1
"2014-04-04 10:35:00",1
"2014-04-03 12:05:00",1
"2014-04-03 10:01:00",1
"2014-04-03 10:00:00",1
"2014-04-03 09:28:00",1
"2014-04-02 12:11:00",1
"2014-04-02 11:03:00",1
"2014-04-02 11:00:00",1
"2014-03-31 16:20:00",1
"2014-03-31 11:23:00",1
"2014-03-28 16:07:00",1
"2014-03-27 18:49:00",1
"2014-03-27 15:38:00",1
"2014-03-27 12:21:00",1
"2014-03-26 13:20:00",1
"2014-03-26 11:47:00",1
"2014-03-26 10:16:00",1
"2014-03-21 16:22:00",1
"2014-03-21 13:17:00",1
"2014-03-20 15:02:00",1
"2014-03-20 14:54:00",1
"2014-03-19 10:08:00",1
"2014-03-18 16:34:00",1
"2014-03-18 16:33:00",1
"2014-03-17 15:41:00",1
"2014-03-17 10:42:00",1
"2014-03-17 09:08:00",1
"2014-03-16 15:05:00",1
"2014-03-13 11:45:00",1
"2014-03-13 09:33:00",1
"2014-03-13 09:08:00",1
"2014-03-12 18:13:00",1
"2014-03-12 10:07:00",1
"2014-03-10 15:51:00",1
"2014-03-10 08:54:00",1
"2014-03-07 18:38:00",1
"2014-03-07 16:33:00",1
"2014-03-06 12:43:00",1
"2014-03-05 19:00:00",1
"2014-03-05 17:30:00",1
"2014-02-28 16:19:00",1
"2014-02-28 13:38:00",1
"2014-02-27 16:39:00",1
"2014-02-25 15:31:00",1
"2014-02-24 15:36:00",1
"2014-02-24 10:29:00",1
"2014-02-24 10:28:00",1
"2014-02-22 11:49:00",1
"2014-02-21 11:27:00",1
"2014-02-21 11:26:00",1
"2014-02-21 08:41:00",1
"2014-02-20 18:13:00",1
"2014-02-20 18:08:00",1
"2014-02-19 19:38:00",1
"2014-02-19 19:37:00",1
"2014-02-19 15:38:00",1
"2014-02-19 15:35:00",1
"2014-02-19 09:33:00",1
"2014-02-11 17:09:00",1
"2014-02-11 17:08:00",1
"2014-02-10 17:54:00",1
"2014-02-10 16:30:00",1
"2014-02-08 16:18:00",1
"2014-02-08 16:17:00",1
"2014-02-04 19:09:00",1
"2014-01-31 09:45:00",1
"2014-01-24 15:48:00",1
"2014-01-23 17:49:00",1
"2014-01-22 13:00:00",1
"2014-01-17 13:59:00",1
"2014-01-16 16:18:00",1
"2014-01-16 16:13:00",1
"2014-01-16 15:52:00",1
